# Data file generated by gp_save.m
# 
0.064453	1	-0	0.97957	0.5	0.99939	0.48995	0.99938	0.5	0.99998	0.4997	0.99998	0.5	1	-0	1	0.47533	1	0.49894	1	0.49996	1	0.5	1	0.5	1.0002	0	0.99814	0.049663	0.99651	0.099509	0.99528	0.1495	0.99446	0.19959	0.99405	0.24975
0.06543	1	-0	0.97895	0.5	0.99935	0.48965	0.99934	0.5	0.99998	0.49968	0.99998	0.5	1	-0	1	0.47461	1	0.49888	1	0.49995	1	0.5	1	0.5	0.99996	0	0.99788	0.049665	0.99622	0.099516	0.99499	0.14951	0.99417	0.19961	0.99378	0.24977
0.066406	1	-0	0.97832	0.5	0.99931	0.48935	0.9993	0.5	0.99997	0.49966	0.99997	0.5	1	-0	1	0.47387	1	0.49881	1	0.49995	1	0.5	1	0.5	0.99972	0	0.99762	0.04967	0.99595	0.099529	0.99471	0.14953	0.9939	0.19964	0.99353	0.24981
0.067383	1	-0	0.97768	0.5	0.99927	0.48904	0.99926	0.5	0.99997	0.49964	0.99997	0.5	1	-0	1	0.47313	1	0.49874	1	0.49994	1	0.5	1	0.5	0.9995	0	0.99737	0.049678	0.99569	0.099546	0.99445	0.14956	0.99366	0.19968	0.99332	0.24985
0.068359	1	-0	0.97703	0.5	0.99923	0.48872	0.99921	0.5	0.99997	0.49962	0.99997	0.5	1	-0	1	0.47238	1	0.49867	1	0.49994	1	0.5	1	0.5	0.99929	0	0.99714	0.049687	0.99545	0.099567	0.99422	0.14959	0.99345	0.19972	0.99314	0.2499
0.069336	1	-0	0.97637	0.5	0.99918	0.48841	0.99917	0.5	0.99997	0.49959	0.99997	0.5	1	-0	1	0.47162	1	0.49859	1	0.49993	1	0.5	1	0.5	0.9991	0	0.99694	0.049698	0.99524	0.09959	0.99402	0.14963	0.99327	0.19976	0.99299	0.24995
0.070312	1	-0	0.9757	0.5	0.99914	0.48809	0.99912	0.5	0.99996	0.49957	0.99996	0.5	1	-0	1	0.47085	1	0.49851	1	0.49993	1	0.5	1	0.5	0.99894	0	0.99676	0.04971	0.99506	0.099614	0.99385	0.14966	0.99312	0.19981	0.99288	0.25001
0.071289	1	-0	0.97503	0.5	0.99909	0.48776	0.99907	0.5	0.99996	0.49955	0.99996	0.5	1	-0	1	0.47007	1	0.49843	1	0.49992	1	0.5	1	0.5	0.99882	0	0.99662	0.049721	0.99491	0.099637	0.99371	0.1497	0.99301	0.19986	0.99281	0.25006
0.072266	1	-0	0.97434	0.5	0.99904	0.48743	0.99902	0.5	0.99996	0.49952	0.99996	0.5	1	-0	1	0.46928	1	0.49835	1	0.49991	1	0.5	1	0.5	0.99873	0	0.99651	0.049731	0.9948	0.099659	0.99361	0.14973	0.99292	0.1999	0.99276	0.25011
0.073242	1	-0	0.97364	0.5	0.99898	0.4871	0.99897	0.5	0.99996	0.4995	0.99996	0.5	1	-0	1	0.46848	1	0.49826	1	0.49991	1	0.5	1	0.5	0.9987	0	0.99645	0.04974	0.99473	0.099678	0.99354	0.14976	0.99287	0.19994	0.99273	0.25016
