# Data file generated by gp_save.m
# 
1356.6	2.4129	4.0119	3.7369	3.5356	3.3088	2.147	1.6942	1.4045	1.3449
1367.4	2.3525	3.9772	3.7036	3.5019	3.2743	2.1128	1.6687	1.3826	1.3246
1378.1	2.2702	3.9405	3.6597	3.4542	3.2231	2.0676	1.6365	1.3534	1.2969
1388.9	2.2424	3.9873	3.6941	3.4817	3.2441	2.0813	1.6494	1.3626	1.3057
1399.7	2.2675	4.0199	3.7179	3.5008	3.2588	2.0944	1.6608	1.3717	1.3146
1410.4	2.2205	4.0281	3.7171	3.4956	3.25	2.0885	1.6514	1.3623	1.3044
1421.2	2.2179	4.0334	3.7169	3.4927	3.2452	2.0858	1.6429	1.3546	1.2955
1432	2.2459	4.0054	3.6884	3.4642	3.217	2.0673	1.6258	1.3409	1.282
1442.7	2.206	3.9648	3.6465	3.4219	3.1747	2.038	1.601	1.3205	1.2622
1453.5	2.233	3.9684	3.6447	3.4173	3.1679	2.0355	1.5973	1.3184	1.2599
1464.3	2.2559	4.0228	3.6929	3.4614	3.2078	2.065	1.618	1.3367	1.2773
1475	2.2913	4.143	3.7937	3.5501	3.2841	2.1014	1.6415	1.3566	1.2958
1485.8	2.3038	4.2443	3.8743	3.6196	3.3437	2.1406	1.6682	1.3802	1.3184
1496.6	2.3107	4.3172	3.9414	3.6828	3.4031	2.1819	1.6917	1.3995	1.3353
1507.3	2.2486	4.3702	3.9858	3.7208	3.434	2.1875	1.6916	1.3995	1.3346
1518.1	2.26	4.4207	4.0161	3.7409	3.4452	2.1897	1.6902	1.3994	1.3337
1528.9	2.247	4.4547	4.044	3.7664	3.4694	2.218	1.7086	1.4171	1.3505
1539.6	2.1362	4.4362	4.0292	3.7528	3.457	2.2098	1.7007	1.4121	1.3458
1550.4	2.0663	4.3455	3.9394	3.6652	3.3726	2.1551	1.6567	1.3772	1.3128
1561.2	2.066	4.2781	3.8754	3.6042	3.3158	2.1211	1.6265	1.3531	1.2896
1571.9	2.0607	4.1817	3.7885	3.5234	3.2419	2.079	1.5914	1.3246	1.2625
1582.7	2.0294	4.0592	3.6854	3.4318	3.1616	2.0367	1.5564	1.2965	1.2355
1593.5	2.0692	4.0036	3.6411	3.3918	3.1242	2.0033	1.5289	1.2732	1.2134
1604.2	2.118	4.0613	3.6823	3.4232	3.1456	1.9997	1.5198	1.2657	1.2051
1615	2.1272	4.2764	3.8678	3.5893	3.2916	2.0734	1.5689	1.3068	1.2438
1625.8	2.1716	4.4781	4.033	3.7323	3.4123	2.1278	1.6048	1.3376	1.2727
1636.5	2.2054	4.6688	4.1837	3.8599	3.5182	2.1727	1.6305	1.3594	1.2927
1647.3	2.2432	4.8035	4.2884	3.9468	3.589	2.2027	1.6458	1.3725	1.3042
1658.1	2.287	4.9055	4.3661	4.0112	3.6422	2.2348	1.6634	1.388	1.3183
1668.8	2.2726	4.8545	4.3104	3.9554	3.5886	2.2009	1.6299	1.3598	1.29
1679.6	2.2678	4.7778	4.237	3.8851	3.523	2.1553	1.5899	1.3261	1.2573
1690.4	2.1744	4.7219	4.1857	3.8369	3.4784	2.1279	1.5657	1.3057	1.2374
1701.1	2.1359	4.6814	4.1442	3.7959	3.4388	2.0965	1.5379	1.2814	1.2134
1711.9	2.1734	4.6656	4.1303	3.7828	3.4265	2.0885	1.5312	1.2754	1.2074
1722.7	2.1952	4.6669	4.1316	3.7828	3.4243	2.0815	1.5254	1.2702	1.2021
1733.4	2.0764	4.6349	4.0948	3.7427	3.3813	2.0443	1.4969	1.2464	1.1791
1744.2	2.0555	4.6726	4.1146	3.7532	3.3837	2.0435	1.4952	1.2454	1.1776
1755	2.1139	4.7644	4.1866	3.8136	3.4336	2.0768	1.5209	1.2682	1.1996
1765.7	2.0756	4.9347	4.3218	3.9284	3.5296	2.1355	1.5629	1.3043	1.234
1776.5	2.0883	5.0739	4.4268	4.0155	3.6021	2.1857	1.5968	1.3333	1.2611
1787.3	2.1302	5.1335	4.4668	4.0467	3.6275	2.21	1.6126	1.3466	1.2737
1798	2.1955	5.1984	4.5168	4.0901	3.6667	2.2471	1.6378	1.3674	1.2933
1808.8	2.2772	5.2121	4.5273	4.1	3.6773	2.2568	1.6406	1.3679	1.2933
1819.6	2.2572	5.1218	4.4498	4.0295	3.6139	2.2164	1.6091	1.3406	1.267
1830.3	2.2218	5.035	4.3681	3.9525	3.5424	2.1716	1.5756	1.3117	1.2392
1841.1	2.1926	4.9555	4.3	3.8898	3.4846	2.1344	1.5489	1.2889	1.2178
1851.9	2.1635	4.8887	4.2263	3.8133	3.4074	2.0805	1.5085	1.2551	1.1857
1862.6	2.1982	4.8531	4.1831	3.7692	3.3653	2.0636	1.4984	1.2466	1.1788
1873.4	2.231	4.8209	4.1542	3.7419	3.3404	2.0522	1.4907	1.2398	1.1734
1884.2	2.2196	4.769	4.0931	3.678	3.2761	2.0033	1.4508	1.2051	1.1408
1894.9	2.1435	4.7367	4.0528	3.6361	3.2355	1.979	1.4314	1.1875	1.1248
1905.7	2.152	4.725	4.0352	3.6166	3.2156	1.9643	1.4186	1.1751	1.1136
1916.5	2.1644	4.7348	4.0286	3.6032	3.198	1.9499	1.4071	1.1641	1.104
1927.2	2.1447	4.8226	4.0933	3.6567	3.2431	1.9859	1.4353	1.187	1.1273
1938	2.0588	4.8415	4.0977	3.655	3.2386	1.9952	1.4433	1.1929	1.1337
1948.8	1.9761	4.8356	4.0809	3.6366	3.2226	2.004	1.4512	1.1989	1.1409
1959.5	1.9538	4.8219	4.068	3.6261	3.2165	2.0173	1.4628	1.2075	1.1499
1970.3	2.017	4.7725	4.0194	3.5813	3.1781	2.011	1.4607	1.205	1.1489
1981.1	2.0791	4.73	3.979	3.5459	3.1501	2.0077	1.46	1.2026	1.1471
1991.8	2.1458	4.7295	3.9755	3.5433	3.1504	2.0199	1.4712	1.2106	1.1554
