# Data file generated by gp_save.m
# 
2239.5	0.98449	0.83055	0.98475	0.83058	0.98482	0.83056	0.9824	0.82865	0.98255	0.82879	0.97411	0.82509	0.98037	0.82572
2261	0.98651	0.83204	0.98675	0.83208	0.98682	0.83205	0.98439	0.83013	0.98454	0.83027	0.97587	0.82645	0.98239	0.82715
2282.5	0.98829	0.83331	0.98851	0.83334	0.98858	0.83332	0.98614	0.83138	0.9863	0.83152	0.97739	0.82758	0.98417	0.82835
2304.1	0.98982	0.83433	0.99002	0.83436	0.99007	0.83434	0.98765	0.8324	0.98781	0.83255	0.97866	0.82848	0.98571	0.82932
2325.6	0.99109	0.8351	0.99126	0.83513	0.9913	0.83512	0.9889	0.83318	0.98907	0.83333	0.97967	0.82914	0.98699	0.83006
2347.1	0.9921	0.83563	0.99223	0.83566	0.99227	0.83565	0.98989	0.83372	0.99007	0.83388	0.98042	0.82956	0.98802	0.83055
2368.7	0.99283	0.83591	0.99293	0.83593	0.99296	0.83593	0.99063	0.83401	0.99081	0.83418	0.9809	0.82974	0.98879	0.8308
2390.2	0.9933	0.83593	0.99336	0.83595	0.99338	0.83595	0.9911	0.83406	0.99129	0.83423	0.98112	0.82967	0.98929	0.83081
2411.7	0.9935	0.8357	0.99353	0.83572	0.99354	0.83573	0.99131	0.83387	0.99151	0.83405	0.98108	0.82937	0.98954	0.83058
2433.3	0.99343	0.83523	0.99343	0.83525	0.99343	0.83526	0.99127	0.83344	0.99148	0.83362	0.98077	0.82883	0.98953	0.83011
2454.8	0.99311	0.83452	0.99307	0.83453	0.99306	0.83455	0.99097	0.83278	0.99119	0.83297	0.98022	0.82806	0.98927	0.82942
2476.3	0.99255	0.83359	0.99246	0.83359	0.99245	0.83361	0.99044	0.83189	0.99066	0.83209	0.97942	0.82707	0.98877	0.8285
2497.9	0.99174	0.83243	0.99162	0.83244	0.9916	0.83246	0.98967	0.83079	0.98991	0.831	0.97838	0.82588	0.98804	0.82738
2519.4	0.99071	0.83107	0.99055	0.83107	0.99052	0.8311	0.98869	0.82949	0.98893	0.8297	0.97713	0.82448	0.98708	0.82605
2540.9	0.98947	0.82952	0.98928	0.82952	0.98924	0.82955	0.9875	0.82801	0.98775	0.82822	0.97567	0.8229	0.98592	0.82454
2562.5	0.98803	0.82779	0.98781	0.82778	0.98776	0.82782	0.98612	0.82634	0.98637	0.82657	0.97402	0.82116	0.98457	0.82287
2584	0.98641	0.8259	0.98616	0.82589	0.9861	0.82593	0.98456	0.82452	0.98482	0.82476	0.97219	0.81926	0.98304	0.82103
2605.5	0.98464	0.82386	0.98435	0.82385	0.98429	0.82389	0.98285	0.82256	0.98312	0.8228	0.9702	0.81722	0.98135	0.81906
2627.1	0.98272	0.8217	0.9824	0.82169	0.98233	0.82173	0.981	0.82048	0.98128	0.82072	0.96807	0.81506	0.97952	0.81696
2648.6	0.98067	0.81944	0.98033	0.81942	0.98026	0.81947	0.97902	0.81828	0.97931	0.81854	0.96582	0.8128	0.97756	0.81476
2670.1	0.97852	0.81708	0.97816	0.81706	0.97808	0.81711	0.97694	0.816	0.97724	0.81626	0.96347	0.81046	0.9755	0.81247
2691.7	0.97628	0.81465	0.97591	0.81463	0.97582	0.81468	0.97478	0.81365	0.97509	0.81392	0.96103	0.80805	0.97335	0.81012
2713.2	0.97398	0.81217	0.97359	0.81214	0.9735	0.8122	0.97255	0.81124	0.97287	0.81151	0.95853	0.8056	0.97112	0.80771
2734.7	0.97162	0.80966	0.97122	0.80963	0.97114	0.80969	0.97028	0.80879	0.9706	0.80908	0.95599	0.80311	0.96885	0.80527
2756.2	0.96924	0.80712	0.96883	0.80709	0.96874	0.80715	0.96797	0.80633	0.9683	0.80662	0.95341	0.80061	0.96653	0.80281
2777.8	0.96684	0.80459	0.96643	0.80456	0.96634	0.80462	0.96564	0.80386	0.96599	0.80416	0.95082	0.79811	0.96419	0.80034
2799.3	0.96444	0.80207	0.96404	0.80204	0.96395	0.8021	0.96332	0.8014	0.96367	0.8017	0.94823	0.79562	0.96185	0.79789
2820.8	0.96206	0.79958	0.96166	0.79955	0.96158	0.79961	0.96101	0.79896	0.96137	0.79928	0.94566	0.79318	0.95952	0.79546
2842.4	0.95971	0.79714	0.95932	0.7971	0.95925	0.79716	0.95873	0.79657	0.95911	0.79689	0.94313	0.79077	0.95721	0.79308
2863.9	0.95741	0.79475	0.95704	0.79471	0.95696	0.79477	0.95649	0.79422	0.95688	0.79456	0.94064	0.78843	0.95493	0.79074
2885.4	0.95516	0.79243	0.95481	0.79239	0.95474	0.79245	0.95431	0.79194	0.9547	0.79228	0.93821	0.78615	0.9527	0.78847
