# Data file generated by gp_save.m
# 
-0.10959	0.9747	-0.21919	1.1994	-0.10959	0.2247	-0.21919	0.4494	-0.10959	-0.5253	-0.21919	-0.3006	-0.85959	0.2247	-0.96919	0.4494
-0.1135	0.97275	-0.227	1.1955	-0.1135	0.22275	-0.227	0.4455	-0.1135	-0.52725	-0.227	-0.3045	-0.8635	0.22275	-0.977	0.4455
-0.11737	0.97074	-0.23474	1.1915	-0.11737	0.22074	-0.23474	0.44147	-0.11737	-0.52926	-0.23474	-0.30853	-0.86737	0.22074	-0.98474	0.44147
-0.1212	0.96865	-0.2424	1.1873	-0.1212	0.21865	-0.2424	0.43731	-0.1212	-0.53135	-0.2424	-0.31269	-0.8712	0.21865	-0.9924	0.43731
-0.125	0.96651	-0.25	1.183	-0.125	0.21651	-0.25	0.43301	-0.125	-0.53349	-0.25	-0.31699	-0.875	0.21651	-1	0.43301
-0.12876	0.96429	-0.25752	1.1786	-0.12876	0.21429	-0.25752	0.42858	-0.12876	-0.53571	-0.25752	-0.32142	-0.87876	0.21429	-1.0075	0.42858
-0.13248	0.96201	-0.26496	1.174	-0.13248	0.21201	-0.26496	0.42402	-0.13248	-0.53799	-0.26496	-0.32598	-0.88248	0.21201	-1.015	0.42402
-0.13616	0.95967	-0.27232	1.1693	-0.13616	0.20967	-0.27232	0.41934	-0.13616	-0.54033	-0.27232	-0.33066	-0.88616	0.20967	-1.0223	0.41934
-0.1398	0.95726	-0.2796	1.1645	-0.1398	0.20726	-0.2796	0.41452	-0.1398	-0.54274	-0.2796	-0.33548	-0.8898	0.20726	-1.0296	0.41452
-0.14339	0.95479	-0.28679	1.1596	-0.14339	0.20479	-0.28679	0.40958	-0.14339	-0.54521	-0.28679	-0.34042	-0.89339	0.20479	-1.0368	0.40958
-0.14695	0.95225	-0.29389	1.1545	-0.14695	0.20225	-0.29389	0.40451	-0.14695	-0.54775	-0.29389	-0.34549	-0.89695	0.20225	-1.0439	0.40451
-0.15045	0.94966	-0.30091	1.1493	-0.15045	0.19966	-0.30091	0.39932	-0.15045	-0.55034	-0.30091	-0.35068	-0.90045	0.19966	-1.0509	0.39932
-0.15392	0.947	-0.30783	1.144	-0.15392	0.197	-0.30783	0.39401	-0.15392	-0.553	-0.30783	-0.35599	-0.90392	0.197	-1.0578	0.39401
-0.15733	0.94429	-0.31466	1.1386	-0.15733	0.19429	-0.31466	0.38857	-0.15733	-0.55571	-0.31466	-0.36143	-0.90733	0.19429	-1.0647	0.38857
-0.1607	0.94151	-0.32139	1.133	-0.1607	0.19151	-0.32139	0.38302	-0.1607	-0.55849	-0.32139	-0.36698	-0.9107	0.19151	-1.0714	0.38302
-0.16401	0.93868	-0.32803	1.1274	-0.16401	0.18868	-0.32803	0.37735	-0.16401	-0.56132	-0.32803	-0.37265	-0.91401	0.18868	-1.078	0.37735
-0.16728	0.93579	-0.33457	1.1216	-0.16728	0.18579	-0.33457	0.37157	-0.16728	-0.56421	-0.33457	-0.37843	-0.91728	0.18579	-1.0846	0.37157
-0.1705	0.93284	-0.341	1.1157	-0.1705	0.18284	-0.341	0.36568	-0.1705	-0.56716	-0.341	-0.38432	-0.9205	0.18284	-1.091	0.36568
-0.17366	0.92983	-0.34733	1.1097	-0.17366	0.17983	-0.34733	0.35967	-0.17366	-0.57017	-0.34733	-0.39033	-0.92366	0.17983	-1.0973	0.35967
-0.17678	0.92678	-0.35355	1.1036	-0.17678	0.17678	-0.35355	0.35355	-0.17678	-0.57322	-0.35355	-0.39645	-0.92678	0.17678	-1.1036	0.35355
-0.17983	0.92366	-0.35967	1.0973	-0.17983	0.17366	-0.35967	0.34733	-0.17983	-0.57634	-0.35967	-0.40267	-0.92983	0.17366	-1.1097	0.34733
-0.18284	0.9205	-0.36568	1.091	-0.18284	0.1705	-0.36568	0.341	-0.18284	-0.5795	-0.36568	-0.409	-0.93284	0.1705	-1.1157	0.341
