# Data file generated by gp_save.m
# 
0.88224	0.94741	0.99163	1	1	0.90487	0.91166	1.1588	1.1577
0.88201	0.94741	0.99162	1	1	0.90492	0.9117	1.1587	1.1576
0.88179	0.9474	0.9916	1	1	0.90496	0.91174	1.1587	1.1576
0.88156	0.9474	0.99159	1	1	0.90501	0.91178	1.1586	1.1575
0.88133	0.9474	0.99158	1	1	0.90505	0.91182	1.1585	1.1574
0.88111	0.9474	0.99156	1	1	0.90509	0.91186	1.1585	1.1574
0.88088	0.94739	0.99155	1	1	0.90514	0.91191	1.1584	1.1573
0.88065	0.94739	0.99154	1	1	0.90518	0.91195	1.1584	1.1573
0.88043	0.94739	0.99152	1	1	0.90523	0.91199	1.1583	1.1572
0.8802	0.94739	0.99151	1	1	0.90527	0.91203	1.1582	1.1572
0.87997	0.94738	0.9915	1	1	0.90531	0.91207	1.1582	1.1571
0.87975	0.94738	0.99148	1	1	0.90536	0.91211	1.1581	1.157
0.87952	0.94738	0.99147	1	1	0.9054	0.91216	1.1581	1.157
0.87929	0.94738	0.99146	1	1	0.90545	0.9122	1.158	1.1569
0.87907	0.94737	0.99144	1	1	0.90549	0.91224	1.1579	1.1569
0.87884	0.94737	0.99143	1	1	0.90553	0.91228	1.1579	1.1568
0.87862	0.94737	0.99142	1	1	0.90558	0.91232	1.1578	1.1568
0.87839	0.94737	0.99141	1	1	0.90562	0.91236	1.1577	1.1567
0.87816	0.94736	0.99139	1	1	0.90567	0.91241	1.1577	1.1566
0.87794	0.94736	0.99138	1	1	0.90571	0.91245	1.1576	1.1566
0.87771	0.94736	0.99137	1	1	0.90576	0.91249	1.1576	1.1565
0.87748	0.94736	0.99135	1	1	0.9058	0.91253	1.1575	1.1565
0.87726	0.94736	0.99134	1	1	0.90584	0.91257	1.1574	1.1564
0.87703	0.94735	0.99133	1	1	0.90589	0.91262	1.1574	1.1564
0.8768	0.94735	0.99131	1	1	0.90593	0.91266	1.1573	1.1563
0.87658	0.94735	0.9913	1	1	0.90598	0.9127	1.1573	1.1562
0.87635	0.94735	0.99129	1	1	0.90602	0.91274	1.1572	1.1562
0.87612	0.94734	0.99127	1	1	0.90606	0.91278	1.1571	1.1561
0.8759	0.94734	0.99126	1	1	0.90611	0.91282	1.1571	1.1561
0.87567	0.94734	0.99125	1	1	0.90615	0.91287	1.157	1.156
0.87545	0.94734	0.99124	1	1	0.9062	0.91291	1.1569	1.156
0.87522	0.94734	0.99122	1	1	0.90624	0.91295	1.1569	1.1559
0.87499	0.94733	0.99121	1	1	0.90629	0.91299	1.1568	1.1558
0.87477	0.94733	0.9912	1	1	0.90633	0.91303	1.1568	1.1558
0.87454	0.94733	0.99118	1	1	0.90637	0.91308	1.1567	1.1557
0.87431	0.94733	0.99117	1	1	0.90642	0.91312	1.1566	1.1557
0.87409	0.94733	0.99116	1	1	0.90646	0.91316	1.1566	1.1556
0.87386	0.94732	0.99115	1	1	0.90651	0.9132	1.1565	1.1556
0.87363	0.94732	0.99113	1	1	0.90655	0.91324	1.1565	1.1555
0.87341	0.94732	0.99112	1	1	0.90659	0.91328	1.1564	1.1554
0.87318	0.94732	0.99111	1	1	0.90664	0.91333	1.1563	1.1554
0.87295	0.94732	0.99109	1	1	0.90668	0.91337	1.1563	1.1553
0.87273	0.94731	0.99108	1	1	0.90673	0.91341	1.1562	1.1553
0.8725	0.94731	0.99107	1	1	0.90677	0.91345	1.1562	1.1552
0.87228	0.94731	0.99105	1	1	0.90682	0.91349	1.1561	1.1552
0.87205	0.94731	0.99104	1	1	0.90686	0.91354	1.156	1.1551
0.87182	0.94731	0.99103	1	1	0.9069	0.91358	1.156	1.155
0.8716	0.9473	0.99102	1	1	0.90695	0.91362	1.1559	1.155
0.87137	0.9473	0.991	1	1	0.90699	0.91366	1.1558	1.1549
0.87114	0.9473	0.99099	1	1	0.90704	0.9137	1.1558	1.1549
0.87092	0.9473	0.99098	1	1	0.90708	0.91375	1.1557	1.1548
0.87069	0.9473	0.99096	1	1	0.90713	0.91379	1.1557	1.1548
0.87046	0.94729	0.99095	1	1	0.90717	0.91383	1.1556	1.1547
0.87024	0.94729	0.99094	1	1	0.90722	0.91387	1.1555	1.1546
0.87001	0.94729	0.99093	1	1	0.90726	0.91391	1.1555	1.1546
0.86979	0.94729	0.99091	1	1	0.9073	0.91396	1.1554	1.1545
0.86956	0.94729	0.9909	1	1	0.90735	0.914	1.1554	1.1545
0.86933	0.94729	0.99089	1	1	0.90739	0.91404	1.1553	1.1544
0.86911	0.94728	0.99088	1	1	0.90744	0.91408	1.1552	1.1544
0.86888	0.94728	0.99086	1	1	0.90748	0.91412	1.1552	1.1543
0.86865	0.94728	0.99085	1	1	0.90753	0.91417	1.1551	1.1542
0.86843	0.94728	0.99084	1	1	0.90757	0.91421	1.1551	1.1542
0.8682	0.94728	0.99082	1	1	0.90761	0.91425	1.155	1.1541
0.86797	0.94727	0.99081	1	1	0.90766	0.91429	1.1549	1.1541
0.86775	0.94727	0.9908	1	1	0.9077	0.91433	1.1549	1.154
0.86752	0.94727	0.99079	1	1	0.90775	0.91438	1.1548	1.154
0.86729	0.94727	0.99077	1	1	0.90779	0.91442	1.1547	1.1539
0.86707	0.94727	0.99076	1	1	0.90784	0.91446	1.1547	1.1539
0.86684	0.94727	0.99075	1	1	0.90788	0.9145	1.1546	1.1538
0.86662	0.94726	0.99074	1	1	0.90793	0.91454	1.1546	1.1537
0.86639	0.94726	0.99072	1	1	0.90797	0.91459	1.1545	1.1537
0.86616	0.94726	0.99071	1	1	0.90801	0.91463	1.1544	1.1536
0.86594	0.94726	0.9907	1	1	0.90806	0.91467	1.1544	1.1536
0.86571	0.94726	0.99068	1	1	0.9081	0.91471	1.1543	1.1535
0.86548	0.94726	0.99067	1	1	0.90815	0.91475	1.1543	1.1535
0.86526	0.94726	0.99066	1	1	0.90819	0.9148	1.1542	1.1534
0.86503	0.94725	0.99065	1	1	0.90824	0.91484	1.1541	1.1533
0.8648	0.94725	0.99063	1	1	0.90828	0.91488	1.1541	1.1533
0.86458	0.94725	0.99062	1	1	0.90833	0.91492	1.154	1.1532
0.86435	0.94725	0.99061	1	1	0.90837	0.91497	1.154	1.1532
0.86412	0.94725	0.9906	1	1	0.90842	0.91501	1.1539	1.1531
0.8639	0.94725	0.99058	1	1	0.90846	0.91505	1.1538	1.1531
0.86367	0.94725	0.99057	1	1	0.9085	0.91509	1.1538	1.153
0.86345	0.94724	0.99056	1	1	0.90855	0.91513	1.1537	1.1529
0.86322	0.94724	0.99055	1	1	0.90859	0.91518	1.1537	1.1529
0.86299	0.94724	0.99053	1	1	0.90864	0.91522	1.1536	1.1528
0.86277	0.94724	0.99052	1	1	0.90868	0.91526	1.1535	1.1528
0.86254	0.94724	0.99051	1	1	0.90873	0.9153	1.1535	1.1527
0.86231	0.94724	0.9905	1	1	0.90877	0.91535	1.1534	1.1527
0.86209	0.94724	0.99048	1	1	0.90882	0.91539	1.1533	1.1526
0.86186	0.94723	0.99047	1	1	0.90886	0.91543	1.1533	1.1526
0.86163	0.94723	0.99046	1	1	0.90891	0.91547	1.1532	1.1525
0.86141	0.94723	0.99045	1	1	0.90895	0.91551	1.1532	1.1524
0.86118	0.94723	0.99043	1	1	0.90899	0.91556	1.1531	1.1524
0.86095	0.94723	0.99042	1	1	0.90904	0.9156	1.153	1.1523
0.86073	0.94723	0.99041	1	1	0.90908	0.91564	1.153	1.1523
0.8605	0.94723	0.9904	1	1	0.90913	0.91568	1.1529	1.1522
0.86028	0.94723	0.99038	1	1	0.90917	0.91573	1.1529	1.1522
0.86005	0.94722	0.99037	1	1	0.90922	0.91577	1.1528	1.1521
0.85982	0.94722	0.99036	1	1	0.90926	0.91581	1.1527	1.152
0.8596	0.94722	0.99035	1	1	0.90931	0.91585	1.1527	1.152
0.85937	0.94722	0.99033	1	1	0.90935	0.91589	1.1526	1.1519
0.85914	0.94722	0.99032	1	1	0.9094	0.91594	1.1526	1.1519
0.85892	0.94722	0.99031	1	1	0.90944	0.91598	1.1525	1.1518
0.85869	0.94722	0.9903	1	1	0.90949	0.91602	1.1524	1.1518
0.85846	0.94722	0.99028	1	1	0.90953	0.91606	1.1524	1.1517
0.85824	0.94722	0.99027	1	1	0.90958	0.91611	1.1523	1.1516
0.85801	0.94721	0.99026	1	1	0.90962	0.91615	1.1523	1.1516
0.85778	0.94721	0.99025	1	1	0.90967	0.91619	1.1522	1.1515
0.85756	0.94721	0.99023	1	1	0.90971	0.91623	1.1521	1.1515
0.85733	0.94721	0.99022	1	1	0.90975	0.91627	1.1521	1.1514
0.85711	0.94721	0.99021	1	1	0.9098	0.91632	1.152	1.1514
0.85688	0.94721	0.9902	1	1	0.90984	0.91636	1.152	1.1513
0.85665	0.94721	0.99018	1	1	0.90989	0.9164	1.1519	1.1513
0.85643	0.94721	0.99017	1	1	0.90993	0.91644	1.1518	1.1512
0.8562	0.94721	0.99016	1	1	0.90998	0.91649	1.1518	1.1511
0.85597	0.94721	0.99015	1	1	0.91002	0.91653	1.1517	1.1511
0.85575	0.9472	0.99014	1	1	0.91007	0.91657	1.1516	1.151
0.85552	0.9472	0.99012	1	1	0.91011	0.91661	1.1516	1.151
0.85529	0.9472	0.99011	1	1	0.91016	0.91666	1.1515	1.1509
0.85507	0.9472	0.9901	1	1	0.9102	0.9167	1.1515	1.1509
0.85484	0.9472	0.99009	1	1	0.91025	0.91674	1.1514	1.1508
0.85462	0.9472	0.99007	1	1	0.91029	0.91678	1.1513	1.1507
0.85439	0.9472	0.99006	1	1	0.91034	0.91683	1.1513	1.1507
0.85416	0.9472	0.99005	1	1	0.91038	0.91687	1.1512	1.1506
0.85394	0.9472	0.99004	1	1	0.91043	0.91691	1.1512	1.1506
0.85371	0.9472	0.99003	1	1	0.91047	0.91695	1.1511	1.1505
0.85348	0.9472	0.99001	1	1	0.91052	0.917	1.151	1.1505
0.85326	0.94719	0.99	1	1	0.91056	0.91704	1.151	1.1504
0.85303	0.94719	0.98999	1	1	0.91061	0.91708	1.1509	1.1504
0.8528	0.94719	0.98998	1	1	0.91065	0.91712	1.1509	1.1503
0.85258	0.94719	0.98996	1	1	0.9107	0.91717	1.1508	1.1502
0.85235	0.94719	0.98995	1	1	0.91074	0.91721	1.1507	1.1502
0.85212	0.94719	0.98994	1	1	0.91079	0.91725	1.1507	1.1501
0.8519	0.94719	0.98993	1	1	0.91083	0.91729	1.1506	1.1501
0.85167	0.94719	0.98992	1	1	0.91088	0.91733	1.1506	1.15
0.85145	0.94719	0.9899	1	1	0.91092	0.91738	1.1505	1.15
0.85122	0.94719	0.98989	1	1	0.91097	0.91742	1.1504	1.1499
0.85099	0.94719	0.98988	1	1	0.91101	0.91746	1.1504	1.1498
